ID,DOM,Area,LP,SP,SqFt,BR,Bth,PB,Gar,GarSp,YrBlt,HOA Fee,Freq
ML81820471,9,3700,"$1,049,000 ","$1,250,000 ",1836,4,3,,Y,2,1961,,
40947351,6,3700,"$1,049,000 ","$1,275,000 ",1204,3,2,0,Y,2,1964,,
40936273,4,3700,"$1,049,000 ","$1,135,000 ",1353,4,2,0,Y,2,1961,,
40873514,26,3700,"$1,049,000 ","$1,030,000 ",1577,4,2,,Y,2,1962,,
40871513,9,3700,"$1,049,500 ","$1,100,000 ",1503,3,2,0,Y,2,1977,,
40848233,7,3700,"$1,049,800 ","$1,101,500 ",1736,4,2,0,Y,2,1962,,
40910898,20,3700,"$1,049,800 ","$1,000,000 ",1367,3,2,0,Y,2,1954,,
40882216,7,3700,"$1,049,800 ","$1,065,000 ",1619,4,2,0,Y,2,1962,,
40898789,8,3700,"$1,049,888 ","$1,150,000 ",1507,3,2,0,Y,2,1963,180,A
40891063,26,3700,"$1,049,888 ","$1,150,000 ",1148,3,2,,Y,2,1955,,
40873617,51,3700,"$1,049,888 ","$950,000 ",1446,3,2,0,Y,2,1961,,
40931738,7,3700,"$1,049,888 ","$1,185,000 ",1515,3,2,0,Y,2,1961,,
40862214,73,3700,"$1,049,900 ","$995,000 ",1347,3,2,,Y,2,1963,,
40929259,11,3700,"$1,049,900 ","$1,140,000 ",1583,4,2,0,Y,2,1970,,
40943388,5,3700,"$1,049,900 ","$1,251,000 ",1598,3,2,,Y,2,1961,,
40881373,25,3700,"$1,049,900 ","$1,040,000 ",1919,3,2,0,Y,2,1962,,
40861113,8,3700,"$1,049,950 ","$1,100,000 ",1422,3,2,1,Y,2,1994,,
40912770,24,3700,"$1,049,950 ","$1,036,000 ",1312,3,2,0,Y,2,1986,,
40929505,8,3700,"$1,049,950 ","$1,260,000 ",1256,3,2,0,Y,2,1967,,
40905384,21,3700,"$1,049,999 ","$1,000,000 ",1305,3,2,0,Y,2,1973,,
40934381,29,3700,"$1,050,000 ","$1,050,000 ",1232,3,2,0,Y,2,1965,,
40867154,24,3700,"$1,050,000 ","$1,027,000 ",1507,4,2,,Y,2,1967,,
40861447,14,3700,"$1,050,000 ","$1,025,000 ",1830,4,2,0,Y,2,1971,,
ML81780452,15,3700,"$1,050,000 ","$1,125,000 ",1424,4,2,,Y,2,1984,,
40856028,5,3700,"$1,050,000 ","$1,015,000 ",1324,3,2,,Y,2,1962,,
40897590,8,3700,"$1,050,000 ","$1,160,000 ",1507,4,2,0,Y,2,1967,,
ML81760227,12,3700,"$1,050,000 ","$1,045,000 ",1180,4,2,,Y,2,1962,,
40872796,76,3700,"$1,050,000 ","$1,010,000 ",2216,4,3,,Y,2,1955,,
40923553,5,3700,"$1,050,000 ","$1,250,000 ",1376,3,2,0,Y,2,1981,,
40901371,54,3700,"$1,050,000 ","$1,050,000 ",1080,3,2,,Y,2,1959,,
40859957,12,3700,"$1,050,000 ","$1,150,000 ",1296,4,2,0,Y,2,1956,,
40915583,7,3700,"$1,050,000 ","$1,075,000 ",1630,3,2,,Y,2,1963,,
40869975,8,3700,"$1,050,000 ","$1,140,000 ",1453,3,2,0,Y,2,1976,,
40934730,8,3700,"$1,050,000 ","$1,166,000 ",1131,3,2,0,Y,2,1961,,
40922805,11,3700,"$1,050,000 ","$1,160,000 ",1376,3,2,0,Y,2,1977,,
40865289,24,3700,"$1,050,000 ","$1,040,000 ",1515,3,2,0,Y,3,1966,150,A
40899781,10,3700,"$1,050,000 ","$1,050,000 ",1474,3,2,0,Y,2,1960,,
40928815,8,3700,"$1,050,000 ","$1,180,000 ",1347,3,2,0,Y,2,1963,,
40898525,8,3700,"$1,050,000 ","$1,050,000 ",1830,4,2,0,Y,2,1971,,
40850034,17,3700,"$1,050,000 ","$1,080,000 ",1416,3,2,1,Y,2,1989,,
40938935,0,3700,"$1,050,000 ","$1,050,000 ",1500,3,2,,N,2,1963,,
40936717,5,3700,"$1,050,000 ","$1,111,000 ",1370,3,2,1,Y,2,1989,,
40893552,15,3700,"$1,050,000 ","$1,125,000 ",1424,4,2,0,Y,2,1984,,
40894374,14,3700,"$1,050,000 ","$1,125,000 ",1523,3,3,0,Y,2,1955,,
40931288,24,3700,"$1,050,000 ","$1,020,000 ",1200,3,2,,Y,2,1961,,
40962990,7,3700,"$1,050,000 ","$1,150,000 ",1288,2,1,1,Y,2,1988,81,M
40913407,7,3700,"$1,050,000 ","$1,155,000 ",1305,3,2,0,Y,2,1972,,
40941434,2,3700,"$1,050,000 ","$1,180,000 ",1409,4,2,0,Y,2,1976,,
40849501,13,3700,"$1,050,000 ","$1,095,000 ",1972,4,4,,Y,2,1960,,
40871617,12,3700,"$1,050,000 ","$1,090,000 ",1902,3,2,1,Y,2,1963,,
40853358,14,3700,"$1,050,000 ","$1,100,000 ",1788,4,2,0,Y,2,1977,,
40943133,2,3700,"$1,050,000 ","$1,050,000 ",1232,4,2,,N,2,1959,,
40922465,35,3700,"$1,050,000 ","$975,000 ",1248,3,2,,N,0,1964,,
40865785,26,3700,"$1,050,000 ","$1,000,000 ",1644,3,2,0,Y,2,1965,,
40886153,24,3700,"$1,050,000 ","$1,015,000 ",1487,3,2,,Y,2,1986,,
40852377,10,3700,"$1,050,000 ","$1,152,000 ",951,3,1,0,Y,1,1952,,
ML81764670,12,3700,"$1,050,000 ","$1,085,000 ",1476,4,2,,Y,2,1972,,
ML81786945,71,3700,"$1,050,000 ","$976,000 ",1249,3,2,,Y,2,1963,,
40899463,70,3700,"$1,050,000 ","$976,000 ",1249,3,2,,Y,2,1963,,
40929536,40,3700,"$1,050,000 ","$930,000 ",1716,3,2,0,Y,1,1959,,
ML81734540,41,3700,"$1,050,000 ","$1,004,000 ",2093,4,3,1,Y,2,2013,132,
ML81762798,39,3700,"$1,050,000 ","$900,000 ",1741,5,3,,Y,2,1959,,
ML81835756,5,3700,"$1,050,000 ","$1,250,000 ",1337,4,2,,Y,2,1963,,
ML81753593,23,3700,"$1,050,000 ","$1,027,000 ",1507,4,2,,Y,2,1967,,
40959891,7,3700,"$1,050,000 ","$1,200,000 ",1376,2,2,1,Y,2,1988,81,M
40873957,12,3700,"$1,050,000 ","$1,045,000 ",1180,4,2,,Y,2,1962,,
40859855,10,3700,"$1,050,000 ","$1,120,100 ",1748,3,2,0,Y,2,1967,,
40910065,17,3700,"$1,050,000 ","$1,040,000 ",1551,4,2,0,Y,2,1962,,
40866212,11,3700,"$1,050,000 ","$1,120,000 ",1706,4,2,1,Y,2,1984,,
40912435,12,3700,"$1,050,000 ","$1,025,000 ",1390,4,2,0,Y,2,1960,216,A
40891405,11,3700,"$1,050,000 ","$1,200,051 ",1294,3,2,0,Y,2,1958,,
ML81785117,8,3700,"$1,050,000 ","$1,160,000 ",1507,4,2,,Y,2,1967,,
40890473,19,3700,"$1,058,000 ","$1,015,000 ",1344,3,2,0,Y,2,1960,,
40867630,8,3700,"$1,058,000 ","$1,116,000 ",1400,4,2,,Y,2,1978,,
ML81751613,25,3700,"$1,058,000 ","$1,028,000 ",1581,4,2,,Y,2,1963,,
40868791,14,3700,"$1,058,000 ","$1,028,000 ",1581,4,2,,Y,2,1964,,
40894516,9,3700,"$1,058,850 ","$1,193,391 ",1554,3,2,0,Y,2,1925,,
40847664,55,3700,"$1,058,888 ","$930,000 ",1118,3,2,,Y,2,1959,,
40851729,70,3700,"$1,058,888 ","$1,050,000 ",1948,4,3,0,N,0,1961,,
40906668,40,3700,"$1,059,000 ","$1,050,000 ",1451,3,2,0,Y,2,1963,,
40964812,6,3700,"$1,059,000 ","$1,400,000 ",2100,5,3,0,Y,1,1962,,
40939864,4,3700,"$1,059,000 ","$1,260,000 ",1396,4,2,,Y,2,1959,,
40866890,6,3700,"$1,059,800 ","$1,070,000 ",1422,3,2,1,Y,2,1995,,
40851884,39,3700,"$1,060,000 ","$1,050,000 ",1384,3,2,1,Y,2,1996,42,M
40907132,34,3700,"$1,060,000 ","$1,035,000 ",1504,3,2,0,Y,2,1965,250,A
40904275,29,3700,"$1,060,000 ","$1,065,000 ",1480,3,2,,Y,2,1973,,
40859670,18,3700,"$1,060,000 ","$1,210,000 ",1610,4,2,0,Y,2,1968,,
40891287,1,3700,"$1,060,000 ","$1,060,000 ",1432,3,2,0,Y,2,1958,,
40858958,12,3700,"$1,065,000 ","$1,180,000 ",1524,3,2,0,Y,2,1955,,
ML81744813,11,3700,"$1,065,000 ","$1,180,000 ",1524,3,2,,Y,2,1955,,
40904819,7,3700,"$1,068,000 ","$1,050,000 ",1370,3,2,1,Y,2,1989,,
ML81821675,5,3700,"$1,068,000 ","$1,138,000 ",1579,3,2,,Y,2,1972,,
40879245,7,3700,"$1,069,000 ","$1,160,000 ",1581,4,2,0,Y,2,1963,,
40927397,12,3700,"$1,069,000 ","$1,134,000 ",1736,4,2,0,Y,2,1962,,
40957151,5,3700,"$1,069,000 ","$1,120,000 ",1157,3,2,0,Y,2,1959,,
40860680,5,3700,"$1,069,888 ","$1,060,000 ",2093,4,3,1,Y,2,2014,132,M
40873647,14,3700,"$1,069,950 ","$1,075,000 ",1387,4,2,0,Y,2,1966,,
40923469,11,3700,"$1,069,999 ","$1,070,000 ",1496,4,2,0,Y,2,1976,,
40893798,5,3700,"$1,070,000 ","$1,230,000 ",1913,3,2,0,Y,2,1964,,
40918661,11,3700,"$1,070,000 ","$1,150,000 ",1008,3,1,0,Y,2,1953,,
40856639,9,3700,"$1,074,800 ","$1,075,000 ",1320,3,2,0,Y,2,1964,150,A
40946940,6,3700,"$1,074,888 ","$1,250,000 ",1317,3,2,0,Y,2,1966,,
40913438,12,3700,"$1,074,950 ","$1,069,000 ",1736,4,2,0,Y,2,1962,,
40899735,5,3700,"$1,075,000 ","$1,125,000 ",1544,4,2,0,Y,2,1972,,
BA321066113,24,3700,"$1,075,000 ","$1,091,500 ",1644,3,2,2,,2,2014,149,M
40908700,4,3700,"$1,075,000 ","$1,100,000 ",1901,4,2,0,Y,2,1963,,
40852272,10,3700,"$1,075,000 ","$1,100,000 ",1451,3,3,0,Y,2,2008,95,M
40858446,25,3700,"$1,075,000 ","$1,130,000 ",1424,4,2,,Y,2,1962,,
40943901,12,3700,"$1,075,000 ","$1,280,000 ",1243,3,2,0,Y,2,1977,,
40859854,10,3700,"$1,075,000 ","$1,170,000 ",1684,4,2,0,Y,2,1961,,
ML81786587,5,3700,"$1,075,000 ","$1,125,000 ",1544,4,2,,Y,2,1972,,
ME20062295,33,3700,"$1,075,888 ","$1,030,000 ",1291,3,2,0,,2,1977,,
40925172,28,3700,"$1,075,888 ","$1,030,000 ",1291,3,2,,Y,2,1977,,
40958877,13,3700,"$1,078,000 ","$1,260,000 ",1219,3,2,0,Y,2,1977,,
ML81844857,14,3700,"$1,078,000 ","$1,100,000 ",1961,5,2,,Y,2,1961,,
ME19003137,104,3700,"$1,079,000 ","$1,020,000 ",1931,3,2,0,,2,1956,175,A
ME18075073,102,3700,"$1,079,000 ","$1,055,000 ",1387,4,2,0,,2,1964,,
40850456,103,3700,"$1,079,000 ","$1,020,000 ",1931,3,2,,Y,2,1956,175,A
ML81822812,8,3700,"$1,080,000 ","$1,197,000 ",1655,2,2,1,Y,2,1991,84,M
40893859,8,3700,"$1,080,000 ","$1,167,000 ",1404,3,2,,Y,2,1961,,
40877431,41,3700,"$1,080,000 ","$1,088,500 ",1416,3,2,1,Y,2,1989,,
40951693,5,3700,"$1,080,000 ","$1,268,000 ",1376,2,2,1,Y,2,1988,81,M
40960941,22,3700,"$1,080,000 ","$1,140,000 ",1163,3,2,0,Y,2,1955,,
40932506,17,3700,"$1,080,000 ","$1,100,000 ",1117,3,2,0,Y,2,1995,,
40892497,0,3700,"$1,080,000 ","$1,080,000 ",1484,3,2,1,Y,2,1989,80,M
ML81854579,5,3700,"$1,080,000 ","$1,138,888 ",1555,3,2,1,Y,2,1985,220,M
ML81859007,6,3700,"$1,080,000 ","$1,238,888 ",1148,3,2,,Y,2,1960,,
40951699,11,3700,"$1,080,000 ","$1,211,500 ",1066,3,1,0,Y,2,1960,,
ML81828594,7,3700,"$1,080,800 ","$1,200,000 ",1166,3,2,,Y,1,1953,,
40844950,33,3700,"$1,081,650 ","$1,065,000 ",1910,5,3,,Y,2,1960,,
40852640,7,3700,"$1,082,200 ","$1,108,855 ",1964,4,2,0,Y,2,1975,,
40884962,40,3700,"$1,084,999 ","$1,080,000 ",1706,4,2,1,Y,2,1984,,
40896146,162,3700,"$1,085,000 ","$1,110,000 ",1422,3,2,1,Y,2,1994,,
40915342,6,3700,"$1,085,000 ","$1,150,394 ",1416,3,2,1,Y,2,1989,,
ML81783438,169,3700,"$1,085,000 ","$1,110,000 ",1422,3,2,1,Y,2,1994,,
40896641,8,3700,"$1,085,000 ","$1,185,000 ",1390,3,2,0,Y,2,1970,,
ME18069838,78,3700,"$1,088,000 ","$1,030,000 ",1526,3,2,0,,2,1960,150,A
40862231,8,3700,"$1,088,000 ","$1,105,000 ",1509,4,2,1,Y,2,1997,90,M
40841860,69,3700,"$1,088,000 ","$1,030,000 ",1526,3,2,,Y,2,1960,150,A
40921038,6,3700,"$1,088,000 ","$1,160,000 ",1434,3,2,0,Y,2,1962,,
40901782,4,3700,"$1,088,000 ","$1,110,000 ",1556,4,2,0,Y,2,1968,,
ML81799657,28,3700,"$1,088,000 ","$1,065,000 ",1436,4,2,,Y,2,1968,,
40926446,12,3700,"$1,088,000 ","$1,210,000 ",1305,3,2,,Y,2,1970,,
40897630,7,3700,"$1,088,000 ","$1,100,000 ",1588,4,2,0,Y,2,1965,180,A
40911104,23,3700,"$1,088,000 ","$1,065,000 ",1436,4,2,,Y,2,1968,,
40941901,10,3700,"$1,088,000 ","$1,275,000 ",1376,3,2,0,Y,2,1975,,
ML81747962,24,3700,"$1,088,000 ","$1,045,000 ",1148,3,2,,Y,2,1959,,
40960732,5,3700,"$1,088,000 ","$1,158,000 ",1500,4,2,0,Y,2,1961,,
40862839,5,3700,"$1,088,000 ","$1,111,000 ",1732,3,1,1,Y,2,1953,150,A
40920358,8,3700,"$1,088,000 ","$1,157,000 ",1797,4,2,0,Y,2,1965,,
ML81748843,6,3700,"$1,088,000 ","$1,105,000 ",1509,4,2,1,Y,2,1997,90,
40930527,5,3700,"$1,088,000 ","$1,220,000 ",1690,3,2,0,Y,2,1961,,
ML81810942,6,3700,"$1,088,000 ","$1,160,000 ",1434,3,2,,Y,2,1962,,
40856381,20,3700,"$1,088,800 ","$1,150,000 ",1577,3,2,,Y,2,1962,,
40933493,7,3700,"$1,088,801 ","$1,325,000 ",2249,4,2,1,Y,2,1963,,
40960734,7,3700,"$1,088,888 ","$1,188,000 ",1588,3,2,0,Y,2,1963,185,A
40839231,89,3700,"$1,088,888 ","$1,088,888 ",1314,4,2,,Y,2,1960,,
40917679,4,3700,"$1,088,888 ","$1,200,000 ",1680,4,3,0,Y,2,1958,180,A
40945963,14,3700,"$1,088,888 ","$1,210,000 ",1537,3,2,1,Y,2,1997,85,M
40930062,10,3700,"$1,088,888 ","$1,289,000 ",1543,3,2,,Y,1,1953,,
BA321077467,11,3700,"$1,089,000 ","$1,155,000 ",1712,3,2,2,,2,2014,149,M
40858431,29,3700,"$1,089,000 ","$1,020,000 ",1736,4,2,0,Y,2,1962,,
40944470,7,3700,"$1,089,000 ","$1,325,000 ",1584,3,2,,Y,2,1960,,
40886770,10,3700,"$1,089,000 ","$1,100,000 ",1375,3,2,,Y,2,1960,180,A
ML81801486,82,3700,"$1,089,000 ","$1,081,000 ",1445,3,2,,Y,2,1960,,
40934282,9,3700,"$1,089,000 ","$1,125,000 ",1056,3,2,,N,0,1958,,
40850561,3,3700,"$1,089,900 ","$1,110,000 ",1917,4,4,1,Y,2,2007,110,M
ML81728224,42,3700,"$1,089,950 ","$1,041,515 ",1915,3,2,0,Y,2,1958,150,A
ML81803082,8,3700,"$1,089,950 ","$1,120,000 ",2688,6,3,,Y,2,1964,,
40914142,8,3700,"$1,089,950 ","$1,120,000 ",2688,6,3,0,Y,2,1964,,
40843126,42,3700,"$1,089,950 ","$1,041,515 ",1915,3,2,0,Y,2,1958,150,A
ML81792999,14,3700,"$1,090,000 ","$1,060,000 ",1380,4,2,,Y,2,1986,,
40893076,29,3700,"$1,090,000 ","$1,120,000 ",1586,4,3,1,Y,2,1953,,
ML81749928,14,3700,"$1,090,000 ","$1,080,000 ",1000,3,1,,Y,2,1960,,
40957637,3,3700,"$1,090,000 ","$1,190,000 ",1296,3,2,0,Y,2,1962,,
40904750,14,3700,"$1,090,000 ","$1,060,000 ",1380,4,2,0,Y,2,1986,,
40923078,20,3700,"$1,090,000 ","$1,075,000 ",1444,4,2,0,Y,2,1962,,
40928237,6,3700,"$1,090,000 ","$1,234,000 ",1412,3,2,0,Y,2,1960,,
ML81819078,10,3700,"$1,090,000 ","$1,050,000 ",1724,4,2,1,Y,2,1993,110,Q
ML81814013,17,3700,"$1,090,000 ","$1,075,000 ",1444,4,2,,Y,2,1962,,
ML81829067,2,3700,"$1,090,000 ","$1,248,010 ",1400,4,2,,Y,2,1971,,
40855756,9,3700,"$1,091,000 ","$1,060,000 ",1446,3,2,1,Y,2,1987,90,M
40877141,57,3700,"$1,095,000 ","$1,075,000 ",1550,3,2,0,Y,2,1955,180,A
ME20027546,5,3700,"$1,095,000 ","$1,078,000 ",1522,3,2,0,,2,1966,,
40850240,26,3700,"$1,095,000 ","$1,085,000 ",1340,4,2,0,Y,2,1954,,
ME19025701,11,3700,"$1,095,000 ","$1,200,000 ",1530,3,2,0,,2,1964,,
40957978,5,3700,"$1,095,000 ","$1,225,000 ",1256,3,2,0,Y,2,1965,,
40857243,38,3700,"$1,095,000 ","$1,063,000 ",1390,3,2,0,Y,2,1971,,
40904691,5,3700,"$1,095,000 ","$1,078,000 ",1522,3,2,0,Y,2,1966,,
40884058,11,3700,"$1,095,000 ","$1,065,000 ",1198,3,2,0,Y,2,1959,,
40863482,11,3700,"$1,095,000 ","$1,200,000 ",1530,3,2,0,Y,2,1964,,
40939311,11,3700,"$1,096,000 ","$1,210,500 ",1434,3,2,,Y,2,1961,,
40937869,10,3700,"$1,098,000 ","$1,201,001 ",1853,4,2,1,Y,2,1989,260,M
40963850,5,3700,"$1,098,000 ","$1,295,000 ",1434,3,2,0,Y,2,1962,,
40924242,6,3700,"$1,098,000 ","$1,220,000 ",1372,3,2,0,Y,2,1972,,
40923061,5,3700,"$1,098,000 ","$1,175,000 ",1481,3,2,1,Y,2,1988,119,M
ML81814616,6,3700,"$1,098,000 ","$1,220,000 ",1372,3,2,,Y,2,1972,,
SF478282,45,3700,"$1,098,000 ","$1,051,000 ",1434,4,2,0,,0,1962,,
40916490,5,3700,"$1,098,000 ","$1,364,000 ",1703,4,2,0,Y,2,1967,,
40877176,4,3700,"$1,098,000 ","$1,130,000 ",1622,3,3,0,Y,2,1961,,
40912422,0,3700,"$1,098,000 ","$1,080,053 ",1494,4,2,,Y,2,1970,,
40846913,33,3700,"$1,098,000 ","$1,040,000 ",1214,3,2,0,Y,2,1986,,
40945435,27,3700,"$1,098,000 ","$1,100,000 ",1238,3,2,0,Y,2,1960,180,A
40882087,20,3700,"$1,098,000 ","$1,089,980 ",1496,4,2,,Y,2,1978,,
40915940,10,3700,"$1,098,000 ","$1,240,000 ",1400,4,2,0,Y,2,1969,,
ML81789038,68,3700,"$1,098,000 ","$1,165,000 ",1607,3,2,1,Y,2,1989,0,
40922808,4,3700,"$1,098,000 ","$1,240,000 ",1557,4,2,0,Y,2,1964,,
40947587,5,3700,"$1,098,000 ","$1,310,121 ",1486,3,2,1,Y,2,1987,88,M
40915989,25,3700,"$1,098,000 ","$1,075,000 ",1671,3,2,0,Y,2,1959,,
40837012,82,3700,"$1,098,000 ","$1,098,000 ",1716,4,2,0,Y,2,1957,150,A
40895087,10,3700,"$1,098,000 ","$1,153,000 ",1496,4,2,0,Y,2,1976,,
40858708,38,3700,"$1,098,000 ","$1,042,000 ",2170,4,3,,Y,2,1959,,
40889024,7,3700,"$1,098,000 ","$1,108,000 ",1481,3,2,1,Y,2,1988,119,M
40843842,33,3700,"$1,098,000 ","$1,051,000 ",1434,4,2,0,Y,2,1962,,
40892736,0,3700,"$1,098,000 ","$1,150,000 ",1606,3,3,0,Y,2,1953,,
40949768,8,3700,"$1,098,000 ","$1,250,000 ",1684,4,2,0,Y,2,1964,,
40876737,20,3700,"$1,098,000 ","$1,086,000 ",1599,4,3,1,Y,2,2012,266,M
40863617,15,3700,"$1,098,000 ","$1,050,000 ",2093,4,3,1,Y,2,2014,132,M
ML81735494,9,3700,"$1,098,000 ","$1,140,500 ",1198,3,2,,Y,2,1959,,
ML81732250,32,3700,"$1,098,000 ","$1,040,000 ",1214,3,2,,Y,2,1986,,
40957389,9,3700,"$1,098,000 ","$1,225,000 ",1112,3,2,0,Y,2,1987,120,M
ML81813285,1,3700,"$1,098,000 ","$1,175,000 ",1481,3,2,1,Y,2,1988,119,M
ML81750326,12,3700,"$1,098,000 ","$1,120,000 ",1534,3,2,,Y,2,1961,,
40942994,12,3700,"$1,098,000 ","$1,230,000 ",1629,3,2,,Y,2,1970,,
40850210,9,3700,"$1,098,000 ","$1,140,500 ",1198,3,2,0,Y,2,1959,,
40907387,40,3700,"$1,098,000 ","$1,140,000 ",1772,3,2,1,Y,2,2010,92,M
40915322,7,3700,"$1,098,000 ","$1,310,100 ",1476,4,2,0,Y,2,1972,,
40863909,6,3700,"$1,098,000 ","$1,130,000 ",2036,4,3,1,Y,2,2009,121,M
40859801,13,3700,"$1,098,800 ","$1,120,000 ",1324,3,2,1,Y,2,1988,119,M
40871176,107,3700,"$1,098,800 ","$1,037,800 ",2092,3,2,0,Y,2,1960,,
40944501,8,3700,"$1,098,800 ","$1,138,000 ",1394,3,2,1,Y,2,1985,127,M
ML81846575,8,3700,"$1,098,800 ","$1,260,000 ",1249,3,2,,Y,2,1963,,
ML81745751,13,3700,"$1,098,800 ","$1,120,000 ",1324,3,2,1,Y,2,1988,119,
40926199,3,3700,"$1,098,880 ","$1,200,000 ",1420,3,2,,Y,2,1959,,
40963227,14,3700,"$1,098,888 ","$1,145,666 ",1296,2,2,1,Y,2,1988,81,M
40911596,6,3700,"$1,098,888 ","$1,215,000 ",1581,3,2,0,Y,2,1962,,
40859777,11,3700,"$1,098,888 ","$1,140,000 ",1390,3,2,,Y,2,1970,,
40965127,2,3700,"$1,098,888 ","$1,300,000 ",1714,4,2,0,Y,2,1969,,
40843676,35,3700,"$1,098,950 ","$1,075,000 ",1411,3,2,0,Y,2,1962,155,A
40881368,26,3700,"$1,099,000 ","$1,065,000 ",1523,3,2,,Y,2,1971,,
ML81752295,25,3700,"$1,099,000 ","$1,100,000 ",1354,3,2,1,Y,2,1988,90,M
ML81753583,65,3700,"$1,099,000 ","$1,006,000 ",1986,4,3,0,Y,2,1962,,
40922652,13,3700,"$1,099,000 ","$1,055,000 ",1340,4,2,0,Y,2,1954,,
ML81788441,92,3700,"$1,099,000 ","$956,025 ",2184,3,3,,Y,2,1977,,
40939213,0,3700,"$1,099,000 ","$1,090,000 ",1241,3,2,0,Y,2,1984,,
40938342,7,3700,"$1,099,000 ","$1,300,000 ",1316,3,2,0,Y,2,1980,,
40881014,13,3700,"$1,099,000 ","$1,151,000 ",1593,3,2,0,Y,2,1971,,
40880890,9,3700,"$1,099,000 ","$1,160,000 ",1679,3,2,0,Y,2,1961,,
40906114,7,3700,"$1,099,000 ","$1,105,000 ",1694,3,2,0,Y,2,1962,,
40943521,15,3700,"$1,099,000 ","$1,232,000 ",1459,3,2,0,Y,2,1970,,
40864895,6,3700,"$1,099,000 ","$1,191,000 ",1830,4,2,0,Y,2,1971,,
40959557,11,3700,"$1,099,000 ","$1,225,000 ",1180,3,2,0,Y,2,1977,,
40869640,7,3700,"$1,099,000 ","$1,175,000 ",1811,4,2,0,Y,2,1968,,
40883711,33,3700,"$1,099,000 ","$1,099,000 ",1662,3,2,0,Y,2,1963,,
40873409,9,3700,"$1,099,000 ","$1,150,000 ",1446,3,2,1,Y,2,1987,90,M
40911788,6,3700,"$1,099,000 ","$1,106,000 ",1503,3,2,,Y,2,1977,,
40955943,0,3700,"$1,099,000 ","$1,175,000 ",1120,3,2,,Y,2,1955,,
40872728,27,3700,"$1,099,000 ","$1,110,000 ",1738,4,3,1,Y,2,2010,285,M
40845288,36,3700,"$1,099,000 ","$1,135,000 ",1656,4,2,0,Y,2,1964,,
40866013,25,3700,"$1,099,000 ","$1,100,000 ",1354,3,2,1,Y,2,1988,90,M
40916722,6,3700,"$1,099,000 ","$1,155,000 ",1917,3,4,1,Y,2,2007,138,M
40964491,23,3700,"$1,099,000 ","$1,200,000 ",1360,3,1,0,N,0,1958,,
40889669,45,3700,"$1,099,000 ","$1,015,000 ",1302,3,2,0,Y,2,1961,,
40934545,15,3700,"$1,099,000 ","$1,092,000 ",1056,3,2,,Y,2,1958,,
ML81827676,11,3700,"$1,099,000 ","$1,050,000 ",950,3,1,,,0,1957,,
40862624,60,3700,"$1,099,000 ","$1,110,000 ",1422,3,2,0,Y,2,1967,,
40964732,4,3700,"$1,099,000 ","$1,350,000 ",1696,4,2,0,Y,2,1961,,
40858765,7,3700,"$1,099,000 ","$1,120,000 ",1347,4,2,0,Y,2,1963,,
40863891,23,3700,"$1,099,000 ","$1,010,000 ",1298,3,2,0,Y,2,1975,,
40857630,7,3700,"$1,099,000 ","$1,195,000 ",1451,3,2,1,Y,2,1987,90,M
40922860,9,3700,"$1,099,000 ","$1,150,000 ",1577,4,2,0,Y,2,1963,,
40964787,5,3700,"$1,099,000 ","$1,300,000 ",1446,3,2,0,Y,2,2007,,
40931545,9,3700,"$1,099,000 ","$1,133,000 ",1312,3,2,0,Y,2,1986,,
40851250,7,3700,"$1,099,000 ","$1,055,000 ",1754,4,2,0,Y,2,1963,,
40950663,7,3700,"$1,099,000 ","$1,099,000 ",1181,3,2,0,Y,2,1959,,
ML81789876,30,3700,"$1,099,000 ","$1,050,000 ",1376,4,2,,Y,2,1984,,
ML81771791,7,3700,"$1,099,000 ","$1,150,000 ",1736,4,2,,Y,2,1962,,
ML81838168,13,3700,"$1,099,000 ","$1,100,061 ",1242,3,2,,Y,2,1964,,
ML81737198,41,3700,"$1,099,000 ","$1,075,000 ",1614,3,2,1,Y,2,1994,,
ML81817055,5,3700,"$1,099,000 ","$1,260,000 ",1624,3,2,,Y,2,1961,,
40952935,27,3700,"$1,099,000 ","$1,150,000 ",1219,3,2,0,Y,2,1977,,
40924735,12,3700,"$1,099,000 ","$1,170,000 ",1475,3,2,0,Y,2,1978,,
40867202,66,3700,"$1,099,000 ","$1,006,000 ",1986,4,3,0,Y,2,1962,,
40888871,33,3700,"$1,099,000 ","$1,068,000 ",2448,4,3,0,Y,2,1964,,
40903810,30,3700,"$1,099,000 ","$1,050,000 ",1376,4,2,0,Y,2,1984,,
40901917,10,3700,"$1,099,800 ","$1,209,888 ",1318,3,2,0,Y,2,1960,,
40898038,15,3700,"$1,099,800 ","$1,259,996 ",1246,3,2,0,Y,2,1957,,
40895391,6,3700,"$1,099,800 ","$1,115,000 ",1316,3,2,0,Y,2,1980,,
40853109,16,3700,"$1,099,888 ","$1,105,000 ",1243,3,2,0,Y,2,1977,,
40856002,29,3700,"$1,099,888 ","$1,045,000 ",1734,3,2,0,Y,2,1962,,
40892915,3,3700,"$1,099,888 ","$1,100,000 ",1324,3,2,1,Y,2,1988,119,M
40908612,19,3700,"$1,099,888 ","$1,088,000 ",1398,3,2,1,Y,2,1988,90,M
40897585,7,3700,"$1,099,900 ","$1,255,000 ",2053,5,3,0,Y,2,1978,,
40899007,10,3700,"$1,099,900 ","$1,166,000 ",1739,3,2,0,Y,2,1965,,
